PersonID,date,hSample,Q1,Q2,Q2r8oe,Q3,dmaDataZIP_CODEc1,dmaDataDMA_NAMEc1,dmaDataSTATE_CODEc1,dmaDataSTATE_ABVc1,dmaDataCOUNTY_CODEc1,dmaDataCOUNTY_NAMEc1,dmaDataCOUNTY_SIZEc1,dmaDataNMR_TERR_CODEc1,dmaDataDMA_RANKc1,dmaDataMETRO_INDICATORc1,region4,region9,STATE,DMA,Q4r1,Q4r2,Q4r3,Q4r4,Q4r5,Q4r5oe,Q5,Q6,Q7Ar1,Q7Ar2,Q7Ar3,Q7Ar4,Q7Ar5,Q7Ar6,Q7Ar7,Q7Ar8,Q7Ar9,Q7Ar10,Q7Ar11,Q7Ar12,Q7Ar13,Q7Ar14,Q7Ar15,Q7Ar15oe,Q7Br1,Q7Br2,Q7Br3,Q7Br4,Q7Br5,Q7Br6,Q7Br7,Q7Br8,Q7Br8oe,Q8r1,Q8r2,Q8r3,Q8r4,Q8r5,Q8r6,Q8r7,Q8r7oe,Q9,Q10r1,Q10r2,Q10r3,Q10r4,Q10r5,Q10r6,Q10r7,Q10r7oe,Q11,Q12,Q13,Q14r1,Q14r2,Q14r3,Q14r4,Q14r5,Q14r6,Q14r6oe,Q15,Q16,Q17r1,Q17r2,Q17r3,Q17r4,Q17r5,Q17r6,Q17r7,Q17r8,Q17r9,Q17r10,Q17r11,Q17r12,Q17r13,Q17r14,Q17r15,Q17r16,Q18,Q18r4oe,Q19,Q20,Q21r1,Q21r2,Q21r3,Q21r4,Q21r5,Q21r6,Q21r7,Q21r6oe,Q22r1,Q22r2,Q22r3,Q22r4,Q22r5,Q22r6,Q22r6oe,Q23r1,Q23r2,Q23r3,Q23r4,Q23r5,Q23r6,Q23r7,Q23r8,Q23r9,Q23r10,Q23r11,Q23r12,Q23r12oe,Q24r1,Q24r2,Q24r3,Q24r4,Q24r5,Q24r6,Q24r7,Q24ar1,Q24ar2,Q24ar3,Q24ar4,Q24ar5,Q24ar6,Q24ar7,Q24br1c1,Q24br1c2,Q24br1c3,Q24br1c4,Q24br1c5,Q24br1c6,Q24br1c7,Q24br2c1,Q24br2c2,Q24br2c3,Q24br2c4,Q24br2c5,Q24br2c6,Q24br2c7,Q24br3c1,Q24br3c2,Q24br3c3,Q24br3c4,Q24br3c5,Q24br3c6,Q24br3c7,Q24br4c1,Q24br4c2,Q24br4c3,Q24br4c4,Q24br4c5,Q24br4c6,Q24br4c7,Q24br5c1,Q24br5c2,Q24br5c3,Q24br5c4,Q24br5c5,Q24br5c6,Q24br5c7,Q24br6c1,Q24br6c2,Q24br6c3,Q24br6c4,Q24br6c5,Q24br6c6,Q24br6c7,Q24br7c1,Q24br7c2,Q24br7c3,Q24br7c4,Q24br7c5,Q24br7c6,Q24br7c7,Q24bOtherr1,Q24bOtherr2,Q24bOtherr3,Q24bOtherr4,Q24bOtherr5,Q24bOtherr6,Q24bOtherr7,Q25r1,Q25r2,Q25r3,Q25r4,Q25r5,Q25r6,Q25r7,Q25a,Q25b,Q25c,Q26r1,Q26r2,Q26r3,Q26r4,Q26r5,Q26r6,Q26r7,Q26r8,Q27r1,Q27r2,Q27r3,Q27r4,Q27r5,Q27r6,Q27r7,Q28r1,Q28r2,Q28r3,Q28r4,Q28r5,Q28r6,Q28r7,Q29r1,Q29r2,Q29r3,Q29r4,Q29r5,Q29r6,Q29r7,Q29r8,Q29r9,Q29r10,Q29r11,Q29r12,Q29r13,Q29r14,Q29r15,Q29ar1,Q29ar2,Q29ar3,Q30r1,Q30r2,Q31,Q32r1,Q33r1,Q33r2,Q33r3,Q33r4,Q33r5,Q33r6,Q33r6oe,vlist,qtime,vos,vosr15oe,vbrowser,vbrowserr15oe,vmobiledevice,vmobileos,start_date,vdropout,vrncurqid,source,ipAddress,decLang,list,userAgent
62,3/14/2017 7:01,RN Sample,Physician,Internal Medicine,,10021,10021,NEW YORK,31,NY,61,NEW YORK,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,0,0,,15-19,Increased,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,1,0,0,,1,1,1,0,0,0,0,,Yes,,,,,,,,,Yes,3-5 years,Increased,1,0,1,0,0,0,,Always,3,4,3,4,4,4,4,4,4,4,4,5,4,4,5,5,5,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,1,0,0,0,0,0,,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,,Not Familiar,Somewhat Familiar,Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Somewhat Familiar,,3 - 4 Patients/Month,5+ Patients/Month,,,I have not referred any Patients,I have not referred any Patients,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,3,4,,,,,Nonr,Yes,,,0,0,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,40,0,0,1,1,1,0,,MMR (list=2),557.8952127,iPhone/iPad,,Safari,,Smartphone,iOS,3/14/2017 6:52,,Q33,,204.148.78.62,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
63,3/14/2017 7:16,RN Sample,Physician,Internal Medicine,,11557,11557,NEW YORK,31,NY,59,NASSAU,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,0,1,0,,15-19,Increased,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,1,0,0,0,1,0,0,0,,0,0,1,0,1,0,0,,Yes,,,,,,,,,Yes,3-5 years,Increased,1,0,1,0,0,0,,Sometimes,3,5,4,4,4,4,3,4,4,4,5,5,5,4,4,4,5,By you alone,,Yes,Depending on outcome and patient satisfaction,1,0,1,0,0,0,0,,1,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,,Somewhat Familiar,Somewhat Familiar,Somewhat Familiar,Somewhat Familiar,Familiar,Not Familiar,Familiar,I have not referred any Patients,1 - 2 Patients/Month,I have not referred any Patients,3 - 4 Patients/Month,1 - 2 Patients/Month,,I have not referred any Patients,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,0,0,0,0,0,1,0,,,,,,,,,4,,4,4,,,None,Yes,,0,0,0,0,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,1,0,0,0,0,,MMR (list=2),314.5841272,iPhone/iPad,,Safari,,Smartphone,iOS,3/14/2017 7:11,,iEnd,,108.41.137.77,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
64,3/17/2017 0:13,RN Sample,Physician,Internal Medicine,,19114,19114,PHILADELPHIA,37,PA,101,PHILADELPHIA,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,0,,25 or more,Increased,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,1,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Increased,1,1,1,1,0,0,,Sometimes,3,4,4,4,5,4,4,4,3,4,4,5,4,4,4,4,4,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,Yes,"referal base, physician changes",0,0,0,1,1,0,0,,1,1,0,0,0,0,,0,0,0,1,1,0,0,0,0,0,0,0,,Familiar,Familiar,Very Familiar,Very Familiar,Familiar,Familiar,Familiar,1 - 2 Patients/Month,3 - 4 Patients/Month,3 - 4 Patients/Month,1 - 2 Patients/Month,1 - 2 Patients/Month,I have not referred any Patients,1 - 2 Patients/Month,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,4,4,4,5,4,,4,local facilities in the area run by ir,Yes,,1,0,0,0,0,0,0,0,Once every 2-3 months,,,,,,,Somewhat valuable,,,,,,,3,4,4,3,4,3,3,3,4,4,4,4,4,3,4,YES,YES,YES,4,4,23,18,0,1,1,0,0,0,,MMR (list=2),639.671787,Windows 7,,Chrome,,Desktop,Other/Desktop,3/17/2017 0:02,,iEnd,,73.188.214.197,,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
65,3/16/2017 11:29,RN Sample,Physician,Wound Care,,21201,21201,BALTIMORE,19,MD,510,BALTIMRE CITY,6,1,26,M,South,SA,Maryland,"512 Baltimore, MD",1,1,0,1,0,,20-24,Increased,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,1,0,1,0,,1,1,1,1,1,1,0,,No,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Familiar,Very Familiar,Very Familiar,Very Familiar,Familiar,Very Familiar,Familiar,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,know physican,not good reputation,,,no info,know them,,,,,,,,,none,No,need to know mds,0,0,1,1,0,0,0,0,,,Less than once every 3 months,Less than once every 3 months,,,,,,Not at all valuable,Not at all valuable,,,,3,3,3,Describe them very well5,4,3,4,4,Describe them very well5,Describe them very well5,Describe them very well5,3,4,3,Describe them very well5,NO,NO,NO,3,3,23,15,1,0,0,0,0,0,,MMR (list=2),470.3150923,iPhone/iPad,,Safari,,Smartphone,iOS,3/16/2017 11:21,,Q33,,73.85.205.180,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
66,3/16/2017 18:09,RN Sample,Physician,Dermatology,,21208,21208,BALTIMORE,19,MD,5,BALTIMORE,6,1,26,M,South,SA,Maryland,"512 Baltimore, MD",1,1,1,1,0,,25 or more,Remained the same,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,1,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,No,More than 10 years,Remained the same,0,0,1,0,0,0,,Sometimes,2,5,3,4,5,4,5,4,4,5,5,5,5,5,3,4,5,By you alone,,No,,0,0,0,0,0,0,1,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,,Somewhat Familiar,Very Familiar,Not Familiar,Very Familiar,Not Familiar,Not Familiar,Not Familiar,1 - 2 Patients/Month,3 - 4 Patients/Month,,1 - 2 Patients/Month,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,4,,,,"Craig Suchin, MD",Yes,,0,0,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,10,1,0,0,0,0,0,,MMR (list=2),418.7185092,Windows 10,,Chrome,,Desktop,Other/Desktop,3/16/2017 18:03,,iEnd,,98.233.143.51,,2,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 AOL/9.8 AOLBuild/4346.2019.US Safari/537.36"
67,3/14/2017 5:32,RN Sample,Physician,Dermatology,,11501,11501,NEW YORK,31,NY,59,NASSAU,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,0,0,0,,5-9,Remained the same,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,1,0,0,0,0,,1,1,0,0,0,0,0,,Yes,,,,,,,,,No,More than 10 years,Remained the same,1,1,1,0,0,0,,Sometimes,1,4,3,3,5,4,5,3,5,4,3,5,4,4,3,2,4,By you alone,,No,,0,1,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winthrop wound care center,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,4,0,1,0,0,0,0,,MMR (list=2),386.7638309,Other Mobile,,Chrome,,Smartphone,Android,3/14/2017 5:25,,iEnd,,98.7.63.177,,2,"Mozilla/5.0 (Linux; Android 6.0; XT1575 Build/MPHS24.49-18-16) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Mobile Safari/537.36"
68,3/16/2017 19:30,RN Sample,Physician,Dermatology,,11501,11501,NEW YORK,31,NY,59,NASSAU,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,0,0,0,,5-9,Remained the same,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,1,0,,0,1,1,1,0,0,0,,Yes,,,,,,,,,Yes,6-10 years,Remained the same,0,1,1,0,0,0,,Sometimes,2,4,3,3,5,4,5,3,5,4,4,4,3,4,1,2,5,By you alone,,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winthrop University Hospital,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,0,1,0,0,0,0,,MMR (list=2),307.1396427,Other Mobile,,Chrome,,Smartphone,Android,3/16/2017 19:25,,iEnd,,98.7.63.177,,2,"Mozilla/5.0 (Linux; Android 6.0; XT1575 Build/MPHS24.49-18-16) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Mobile Safari/537.36"
69,3/14/2017 7:50,RN Sample,Physician,Dermatology,,22312,22312,"WASHINGTON, DC (HAGRSTWN)",45,VA,13,ARLINGTON,6,1,7,M,South,SA,Virginia,"511 Washington, DC (Hagerstown, MD)",1,1,0,0,0,,10-14,Remained the same,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,0,1,1,0,0,,Yes,,,,,,,,,No,6-10 years,Remained the same,0,0,1,0,0,0,,Sometimes,1,4,2,5,5,5,4,4,5,4,5,4,5,4,4,5,5,"By you and other medical professionals in your practice (physicians, nurses, nurse practitioners, physician assistants, etc.)",,No,,0,1,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,,Very Familiar,Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,3 - 4 Patients/Month,1 - 2 Patients/Month,,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advertising,,,,,,4,3,,,,,,Na,Yes,,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,1,0,0,0,0,,MMR (list=2),881.8074455,iPhone/iPad,,Safari,,Smartphone,iOS,3/14/2017 7:35,,iEnd,,173.66.159.102,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
70,3/16/2017 14:11,RN Sample,Physician,Obstetrics/Gynecology,,21046,21046,BALTIMORE,19,MD,27,HOWARD,6,1,26,M,South,SA,Maryland,"512 Baltimore, MD",1,1,1,1,0,,1-4,Remained the same,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,,No,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Somewhat Familiar,Somewhat Familiar,I have not referred any Patients,I have not referred any Patients,,,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,Yes,,0,0,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,,MMR (list=2),223.040364,Other Mobile,,Chrome,,Smartphone,Android,3/16/2017 14:07,,iEnd,,174.204.18.72,,2,"Mozilla/5.0 (Linux; Android 4.4.2; SCH-I435 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Mobile Safari/537.36"
71,3/14/2017 5:35,RN Sample,Physician,Obstetrics/Gynecology,,11030,11030,NEW YORK,31,NY,59,NASSAU,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,25 or more,Remained the same,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,,0,1,0,0,0,1,0,,Yes,,,,,,,,,No,More than 10 years,Remained the same,0,0,1,0,0,0,,Always,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,By you alone,,No,,0,0,1,1,0,0,0,,1,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No specific. Center,Yes,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,0,0,1,0,0,0,,MMR (list=2),210.1031129,iPhone/iPad,,Safari,,Smartphone,iOS,3/14/2017 5:32,,iEnd,,108.41.162.190,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"
72,3/14/2017 9:28,RN Sample,Physician,Internal Medicine,,18901,18901,PHILADELPHIA,37,PA,17,BUCKS,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,0,,15-19,Increased,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,,1,0,0,1,0,0,0,0,,1,1,1,0,1,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Remained the same,1,0,0,0,0,0,,Sometimes,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,By you alone,,No,,0,0,0,0,0,0,1,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Not Familiar,,,,,,I have not referred any Patients,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,none,Yes,,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,1,0,0,0,0,0,,MMR (list=2),306.0224037,Mac OS X or older,,Safari,,Desktop,Other/Desktop,3/14/2017 9:23,,iEnd,,67.165.13.238,,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
73,3/16/2017 18:36,RN Sample,Physician,"Primary Care (GP, FP, IM)",,10583,10583,NEW YORK,31,NY,119,WESTCHESTER,6,1,1,M,Northeast,MA,New York,"501 New York, NY",1,1,1,1,0,,10-14,Remained the same,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,0,1,0,0,0,0,,1,1,0,1,1,0,0,,Yes,,,,,,,,,No,6-10 years,Remained the same,0,0,1,0,0,0,,Sometimes,2,4,2,3,3,4,4,4,4,3,4,4,4,4,4,4,4,By you alone,,Yes,A local vascular surgeon has reached out to me and made my office aware of his services.,0,1,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,,Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Somewhat Familiar,1 - 2 Patients/Month,,,,,I have not referred any Patients,I have not referred any Patients,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,,I know the Cleveland Clinic by its reputation,I know Tufts Medical Center by its reputation,4,,,,,,,none,Yes,,1,,,,,0,0,0,Less than once every 3 months,,,,,,,Not at all valuable,,,,,,,3,3,3,4,4,4,2,3,Describe them very well5,4,Describe them very well5,4,4,3,4,NO,NO,YES,4,Extremely helpful5,30,5,1,0,0,0,0,0,,MMR (list=2),703.4695892,Windows 10,,Chrome,,Desktop,Other/Desktop,3/16/2017 18:24,,iEnd,,69.127.205.239,,2,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
74,3/14/2017 9:13,RN Sample,Physician,"Primary Care (GP, FP, IM)",,19027,19027,PHILADELPHIA,37,PA,91,MONTGOMERY,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,0,,25 or more,Increased,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,1,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Remained the same,1,1,1,1,0,0,,Sometimes,3,5,4,5,5,5,4,5,5,5,5,5,5,4,4,4,4,By you alone,,Yes,Different providers in the area,0,1,0,1,0,0,0,,1,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,,Somewhat Familiar,Familiar,Not Familiar,Not Familiar,Not Familiar,Somewhat Familiar,Not Familiar,I have not referred any Patients,I have not referred any Patients,,,,I have not referred any Patients,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,Yes,,0,0,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,20,0,1,0,0,0,0,,MMR (list=2),332.191298,iPhone/iPad,,Safari,,Smartphone,iOS,3/14/2017 9:07,,iEnd,,72.92.4.218,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
75,3/14/2017 9:07,RN Sample,Physician,Other (Please specify),general surgery,19141,19141,PHILADELPHIA,37,PA,101,PHILADELPHIA,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",0,1,0,1,0,,5-9,Increased,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,0,0,0,0,1,0,,1,1,0,1,1,0,0,,No,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not Familiar,Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,I have not referred any Patients,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local hospital center,,,,,,,,,,,,,Local physician offices,No,Center s are franchises similar to McDonalds or Burger King,,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,5,0,0,0,0,1,0,,MMR (list=2),367.440239,Mac OS X or older,,Safari,,Desktop,Other/Desktop,3/14/2017 9:01,,iEnd,,71.162.217.33,,2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3) AppleWebKit/602.4.8 (KHTML, like Gecko) Version/10.0.3 Safari/602.4.8"
76,3/16/2017 23:41,RN Sample,Physician,Internal Medicine,,19114,19114,PHILADELPHIA,37,PA,101,PHILADELPHIA,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,1,1,0,,25 or more,Increased,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,1,0,0,0,,1,1,1,1,1,1,0,,Yes,,,,,,,,,Yes,More than 10 years,Increased,1,1,1,1,0,0,,Sometimes,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,By you alone,,Yes,referal base,1,1,1,1,1,0,0,,1,1,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,,Familiar,Familiar,Familiar,Familiar,Familiar,Familiar,Familiar,1 - 2 Patients/Month,1 - 2 Patients/Month,1 - 2 Patients/Month,1 - 2 Patients/Month,I have not referred any Patients,I have not referred any Patients,I have not referred any Patients,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,,literature,"literature, mailings, patients",literature,4,4,4,4,,,,locL CENTERS RUN BY VASCULATURE SURGEONS AND IR,Yes,,0,1,1,0,0,0,0,0,,Once every 2-3 months,Once every 2-3 months,,,,,,Somewhat valuable,Somewhat valuable,,,,,4,4,3,3,4,4,4,4,3,3,3,3,3,3,4,YES,YES,YES,4,4,22,15,0,1,0,0,0,0,,MMR (list=2),909.7793717,Windows 7,,Chrome,,Desktop,Other/Desktop,3/16/2017 23:26,,iEnd,,73.188.214.197,,2,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.87 Safari/537.36"
77,3/16/2017 20:42,RN Sample,Physician,Dermatology,,19090,19090,PHILADELPHIA,37,PA,91,MONTGOMERY,6,1,4,M,Northeast,MA,Pennsylvania,"504 Philadelphia, PA",1,1,0,0,0,,5-9,Remained the same,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,,1,1,1,0,1,0,0,,Yes,,,,,,,,,Yes,6-10 years,Remained the same,1,0,1,0,0,0,,Always,2,4,2,3,4,4,3,5,4,5,4,5,5,3,2,4,5,By you along with your practice administrators,,No,,1,1,0,1,1,0,0,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,0,0,0,,Not Familiar,Somewhat Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,Not Familiar,,I have not referred any Patients,,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Never referred patients,,,,,,,,,,,,,Do not know bog any others m,No,"I would need to become familiar with the services they provide. Additionally, they would have to be better than the referrals I have in lace at this time.",,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,1,0,1,0,0,0,,MMR (list=2),898.403574,iPhone/iPad,,Safari,,Smartphone,iOS,3/16/2017 20:27,,iEnd,,173.49.206.174,,2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Version/10.0 Mobile/14D27 Safari/602.1"
